Informations,Time,CO2 PS,MeOH,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Power_to_the_grid,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Electricity consumption
 ,7119,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,21355.59985711597,-0.0,338118.8168108591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,236901.8450825099,0.0,254718.51923309127,71474.51344620597,0.0,236147.26426005078,248827.62921407176
 ,7120,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,21636.205397711343,-0.0,302425.8176040067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,232842.90078455588,0.0,0.0,276204.585568382,0.0,512351.8498284328,259064.13282018056
 ,7121,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,21916.810938306717,-0.0,121066.79460702659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,225427.5217786783,0.0,0.0,96419.44080375566,0.0,608771.2906321884,250074.87558194922
 ,7122,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,22197.41647890209,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,197847.51565155468,0.0,0.0,0.0,49901.46093705974,558869.8296951287,247748.97658861443
 ,7123,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,22478.022019497464,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,154317.93994336805,0.0,0.0,0.0,95722.06694567726,463147.76274945145,250040.00688904533
 ,7124,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,22758.62756009284,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,124604.3861724481,0.0,0.0,0.0,126999.49196769825,336148.2707817532,251603.87814014638
 ,7125,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,23039.233100688212,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,131265.21784088548,0.0,0.0,0.0,119988.09021144836,216160.1805703048,251253.30805233386
 ,7126,31766.93453357302,21758.174338063713,51323.62667764954,4465.15552095551,4325.680782915251,0.0,46739.28114679905,35453.33483638675,139.47473804025867,0.0,23178.70783872847,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,189287.30620266445,0.0,0.0,0.0,51487.42975645997,164672.75081384482,240774.73595912443
 ,7127,31766.93453357302,21758.174338063713,31577.17316457698,2747.214065318197,4325.680782915251,0.0,34449.12797316971,21812.879678626483,0.0,1578.4667175970544,21600.241121131417,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,153823.58134297622,0.0,0.0,0.0,-3.063561100708811e-11,164672.75081384482,153823.5813429762
 ,7128,31766.93453357302,21758.174338063713,35266.82469302489,3068.2137482931657,4325.680782915251,0.0,36745.559705172636,24361.61716144774,0.0,1257.4670346220855,20342.774086509333,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,169564.99993440055,0.0,0.0,0.0,-0.0,164672.75081384482,169564.99993440055
 ,7129,31766.93453357302,21758.174338063713,44536.6929959023,3874.6922906434997,4325.680782915251,0.0,42515.10719714692,30765.05678770939,0.0,450.9884922717515,19891.785594237583,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,209113.6879657476,0.0,0.0,0.0,0.0,164672.75081384482,209113.6879657476
 ,7130,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,20172.391134832957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,246997.16807998536,0.0,1743.2645382239243,0.0,-0.0,164672.75081384482,245253.90354176145
 ,7131,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,20452.99667542833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,1925.3966541577356,0.0,0.0,164672.75081384482,245253.90354176145
 ,7132,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,20733.602216023704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,1925.3966541577356,-0.0,0.0,164672.75081384482,245253.90354176145
 ,7133,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,21014.20775661908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,1925.3966541577356,0.0,-0.0,164672.75081384482,245253.90354176145
 ,7134,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,21294.813297214452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,1925.3966541577356,0.0,-0.0,164672.75081384482,245253.90354176145
 ,7135,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,21575.418837809826,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,1925.3966541577356,0.0,-0.0,164672.75081384482,245253.90354176145
 ,7136,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,21856.0243784052,-0.0,7235.067406794417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,9160.464060952152,0.0,0.0,164672.75081384482,245253.90354176145
 ,7137,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,22136.629919000574,-0.0,60292.22838995348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,62217.62504411122,0.0,-0.0,164672.75081384482,245253.90354176145
 ,7138,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,22417.235459595948,-0.0,139395.63203757245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,141321.02869173017,0.0,0.0,164672.75081384482,245253.90354176145
 ,7139,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,22697.84100019132,-0.0,170265.25297322863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,172190.64962738636,-0.0,0.0,164672.75081384482,245253.90354176145
 ,7140,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,22978.446540786696,-0.0,183288.3743054586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,185213.77095961632,-0.0,0.0,164672.75081384482,245253.90354176145
 ,7141,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,23259.05208138207,-0.0,186664.73909529598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,188590.1357494537,0.0,0.0,164672.75081384482,245253.90354176145
 ,7142,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,23539.657621977443,-0.0,266250.4805700346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,130824.81396211905,130810.53644006976,0.0,295483.2872539146,251794.43036376493
 ,7143,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,23820.263162572817,-0.0,273485.547976829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,262296.13774379686,0.0,557779.4249977114,258368.7104289513
 ,7144,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,24100.86870316819,-0.0,215122.67089535404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,206712.4452852493,0.0,764491.8702829607,255589.5258060239
 ,7145,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,24381.474243763565,-0.0,54504.17446451795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,53742.448684453026,0.0,818234.3189674137,247941.0259759841
 ,7146,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,24662.07978435894,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978434,0.0,820068.0300666116,245345.58909672135
 ,7147,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,24942.685324954313,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,247179.30019591918,0.0,0.0,1833.7110991978502,0.0,821901.7411658094,245345.58909672135
 ,7148,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,25223.290865549687,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,246789.0170903467,0.0,0.0,1462.0129034145273,0.0,823363.754069224,245327.00418693217
 ,7149,31766.93453357302,21758.174338063713,51737.072989778535,4501.125350110732,4325.680782915251,0.0,46996.609304575504,35738.93527987922,175.4445671954809,0.0,25398.73543274517,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,239998.0910533851,0.0,0.0,0.0,0.0,823363.754069224,239998.0910533851
 ,7150,31766.93453357302,21758.174338063713,51282.29695823239,4461.559835366218,4325.680782915251,0.0,46713.55761209325,35424.785092807775,135.8790524509668,0.0,25534.614485196136,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,238020.65665181776,0.0,0.0,0.0,0.0,823363.754069224,238020.6566518178
 ,7151,31766.93453357302,21758.174338063713,50079.534032695905,4356.919460844543,4325.680782915251,0.0,45964.960372765185,34593.94051910567,31.238677929291953,0.0,25565.853163125426,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,232790.86303714622,0.0,0.0,-2.5670893981961332e-11,0.0,823363.754069224,232790.86303714625
 ,7152,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,215904.6140027092,-0.0,0.0,0.0,16131.557272326318,807232.1967968977,232036.1712750355
 ,7153,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,212079.8395680987,-0.0,0.0,0.0,20157.6356245479,787074.5611723497,232237.47519264658
 ,7154,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,203805.83772996158,-0.0,0.0,0.0,28867.11124363959,758207.4499287101,232672.94897360116
 ,7155,31766.93453357302,21758.174338063713,49720.4687691408,4325.680782915249,4325.680782915251,0.0,45741.47887085902,34345.90541634708,0.0,1.8189894035458565e-12,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,187726.17378037443,-0.0,0.0,0.0,45793.07329583656,712414.3766328736,233519.247076211
 ,7156,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,-0.0,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,180935.24774341285,-0.0,0.0,0.0,52941.41649263825,659472.9601402353,233876.66423605112
 ,7157,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,-0.0,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,158298.82762020762,-0.0,0.0,0.0,76769.22714864375,582703.7329915916,235068.05476885138
 ,7158,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,-0.0,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,126399.68845808163,-0.0,0.0,0.0,110347.26837193429,472356.46461965726,236746.9568300159
 ,7159,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,25565.853163125426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,83078.26373953368,-0.0,0.0,0.0,155948.76807566898,316407.6965439883,239027.03181520264
 ,7160,31766.93453357302,21758.174338063713,46033.09254822047,4004.879051695181,4325.680782915251,0.0,43446.46328571065,31798.739670459738,0.0,320.80173122007045,25245.051431905355,-0.0,2894.026962717767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,68455.6567174172,-0.0,0.0,0.0,151734.94573014352,164672.75081384482,223084.62941027846
 ,7161,31766.93453357302,21758.174338063713,14029.970537630315,1220.6074367738374,4325.680782915251,0.0,23527.78415256336,9691.623047984269,0.0,3105.073346141414,22139.97808576394,-0.0,22187.54004750288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56773.18242394691,-0.0,0.0,0.0,-5.669383091643747e-12,164672.75081384482,78960.72247144979
 ,7162,31766.93453357302,21758.174338063713,23513.14273548876,2045.6434179875218,4325.680782915251,0.0,29430.091562166057,16242.408738820925,0.0,2280.0373649277294,19859.940720836214,-0.0,47269.10705772353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,72150.33678350356,-0.0,0.0,0.0,1.789071814671747e-11,164672.75081384482,119419.44384122711
 ,7163,31766.93453357302,21758.174338063713,26428.662331175816,2299.293622812296,4325.680782915251,0.0,31244.70512748249,18256.391365129628,0.0,2026.3871601029555,17833.553560733257,-0.0,60774.56621707311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,71083.56296160539,-0.0,0.0,0.0,-1.3941596415335019e-11,164672.75081384482,131858.1291786785
 ,7164,31766.93453357302,21758.174338063713,35441.42584468109,3083.404048487255,4325.680782915251,0.0,36854.23111276115,24482.228144988803,0.0,1242.2767344279964,16591.27682630526,-0.0,65115.606661149766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,105194.30638864223,-0.0,0.0,0.0,-2.1765045905914648e-11,164672.75081384482,170309.913049792
 ,7165,31766.93453357302,21758.174338063713,38149.776897926764,3319.0305901196284,4325.680782915251,0.0,38539.903391599146,26353.10288554985,0.0,1006.6501927956228,15584.626633509637,-0.0,47269.10705772353,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,134595.6336751042,-0.0,0.0,0.0,-5.041113725287448e-12,164672.75081384482,181864.74073282775
 ,7166,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,15865.232174105011,-0.0,22669.87787462251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,241403.11023344612,-0.0,0.0,17922.93768219732,0.0,182595.68849604213,246150.0504258713
 ,7167,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,16145.837714700385,-0.0,5305.7160983159065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,6886.774049974897,0.0,189482.46254601702,245598.24224426018
 ,7168,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,16426.44325529576,-0.0,1929.3513084785116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,3671.188535844045,0.0,193153.65108186105,245437.46296855365
 ,7169,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,16707.048795891133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,194987.3621810589,245345.58909672135
 ,7170,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,16987.654336486507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,196821.07328025677,245345.58909672135
 ,7171,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,17268.25987708188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,198654.78437945462,245345.58909672135
 ,7172,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,17548.865417677254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978502,0.0,200488.49547865248,245345.58909672135
 ,7173,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,17829.47095827263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,202322.20657785033,245345.58909672135
 ,7174,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,18110.076498868002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,204155.9176770482,245345.58909672135
 ,7175,31766.93453357302,21758.174338063713,42235.12919598595,3674.4562400507775,4325.680782915251,0.0,41082.61849120659,29175.182546003176,0.0,651.2245428644737,17458.851956003527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,161785.35669665533,-0.0,0.0,0.0,39483.16686320333,164672.75081384482,201268.52355985867
 ,7176,31766.93453357302,21758.174338063713,25350.505047973144,2205.4939391736634,4325.680782915251,0.0,30573.662190731717,17511.621877038888,0.0,2120.186843741588,15338.66511226194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,127258.31129034112,-0.0,0.0,0.0,0.0,164672.75081384482,127258.31129034111
 ,7177,31766.93453357302,21758.174338063713,41804.521285580544,3636.993351845507,4325.680782915251,0.0,40814.60898898608,28877.727213653325,0.0,688.6874310697444,14649.977681192197,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,197457.23254598217,-0.0,0.0,0.0,0.0,164672.75081384482,197457.23254598217
 ,7178,31766.93453357302,21758.174338063713,45988.15921701074,4000.969851879934,4325.680782915251,0.0,43418.496870232375,31767.700623926678,0.0,324.7109310353171,14325.26675015688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,215306.17990749804,-0.0,0.0,0.0,0.0,164672.75081384482,215306.179907498
 ,7179,31766.93453357302,21758.174338063713,51168.60295034586,4451.66845668009,4325.680782915251,0.0,46642.79468897269,35346.247546039915,125.98767376483919,0.0,14451.254423921719,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,237526.29805142593,-0.0,0.0,0.0,0.0,164672.75081384482,237526.29805142593
 ,7180,31766.93453357302,21758.174338063713,52503.01156922466,4567.762006522546,4325.680782915251,0.0,47473.327944545614,36268.030331789014,242.08122360729496,0.0,14693.335647529013,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,243328.5068876038,-0.0,0.0,0.0,0.0,164672.75081384482,243328.5068876038
 ,7181,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,14973.941188124387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,166506.46191304267,245345.58909672135
 ,7182,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,15254.54672871976,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978502,0.0,168340.17301224053,245345.58909672135
 ,7183,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,15535.152269315135,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,170173.88411143838,245345.58909672135
